,sku,name,desc,promo_price,in_stock,type,max_price,price
6803,NTE0119,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Green",Protector for MacBook Pro 13 elegant and easy to install resistant inches,149.895,1,13835403,14.99,14.99
6804,NTE0120,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Light Blue",Protector for MacBook Pro 13 elegant and easy to install resistant inches,149.895,0,13835403,14.99,14.99
6805,NTE0122,"NewerTech NuGuard Snap-on Case MacBook Pro 15 ""Black",Protector for MacBook Pro 15 elegant and easy to install resistant inches,149.895,0,13835403,14.99,14.99
6806,SPH0020,Mini Sphero robotic sphere Blue,Smartoy sphere bluetooth remote control for iPhone and iPad,539.902,0,11905404,59.99,59.99
6807,NTE0121,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Orange",Protector for MacBook Pro 13 elegant and easy to install resistant inches,149.895,1,13835403,14.99,14.99
6808,NTE0123,"NewerTech NuGuard Snap-on Case MacBook Pro 15 ""Transparent",Protector for MacBook Pro 15 elegant and easy to install resistant inches,149.895,1,13835403,14.99,14.99
6809,SPH0021,Mini Sphero robotic ball Verde,Smartoy sphere bluetooth remote control for iPhone and iPad,539.902,1,11905404,59.99,59.99
6810,SPH0022,Orange Mini Sphero robotic ball,Smartoy sphere bluetooth remote control for iPhone and iPad,539.902,1,11905404,59.99,59.99
6811,NTE0124,NewerTech NuGuard KX X-treme X iPhone Case Black,Pull the iPhone from 6 meters without damage: NeweTech has done with the KX X-treme,399.905,1,11865403,39.99,39.99
6812,SPH0023,Mini Sphero robotic sphere Rosa,Smartoy sphere bluetooth remote control for iPhone and iPad,539.902,1,11905404,59.99,59.99
6813,SPH0024,Mini Sphero robotic ball White,Smartoy sphere bluetooth remote control for iPhone and iPad,539.902,1,11905404,59.99,59.99
6814,NTE0125,NewerTech NuGuard KX X-treme X iPhone Case Red,Pull the iPhone from 6 meters without damage: NeweTech has done with the KX X-treme,399.905,0,11865403,39.99,39.99
6815,NTE0126,NewerTech NuGuard KX X-treme X iPhone Case Blue,Pull the iPhone from 6 meters without damage: NeweTech has done with the KX X-treme,399.905,1,11865403,39.99,39.99
6816,APP2622,"Apple iPad Smart Cover Case Pro 105 ""Red",Official Apple iPad Case Pro 105 inch folding cover as support,56,1,12635403,56,56
6817,APP2623,"Apple iPad Smart Cover Case Pro 105 ""Blue",Official Apple iPad Case Pro 105 inch folding cover as support,56,1,12635403,59,59
6818,APP2624,"Apple iPad Smart Cover Case Pro 105 ""Violeta",Official Apple iPad Case Pro 105 inch folding cover as support,56,0,12635403,59,59
6819,SPH0027,Sphero BB-8 Trainer Star Wars Robot,Smartoy sphere droid BB-8 Star Wars remote Bluetooth,1.399.897,1,11905404,169.99,169.99
6820,APP2625,"Apple iPad Smart Cover Case Pro 105 ""Red Rosa",Official Apple iPad Case Pro 105 inch folding cover as support,56,0,12635403,56,56
6821,SPH0026,Sphero BB-9E Star Wars Robot,Smartoy BB-9E sphere droid from Star Wars to Bluetooth Remote Control,1.399.897,1,11905404,169.99,169.99
6822,APP2626,"Apple iPad Leather Smart Cover Case Pro 105 ""Red",Intelligent quality leather case with function on / off 105-inch iPad Pro,76,1,12635403,79,79
6823,APP2628,"Apple iPad Leather Sleeve Case Pro 105 ""Red",Leather case with full protection and slot Pencil Apple iPad Pro 105 inches,136,1,12635403,127.8,127.8
6824,SPH0025,Sphero R2-D2 Star Wars Robot,Smartoy sphere droid R2-D2 Star Wars remote Bluetooth,1.399.897,1,11905404,199.99,199.99
6825,APP2629,Apple Smart Cover iPad Case Red,smart cover with different positions for iPad (2017 Edition),420.003,1,12635403,42,42
6826,APP2621,Red Apple Pencil Case,Carrying case with leather material for Apple Pencil,350.005,0,14035403,35,35
6827,APP2543,Apple iPhone Gold Lightning Dock,Stand with Lightning Dock Connector and iPhone.,56,1,13615399,59,59
6828,SPH0019,Sphero Spider-Man MUI ± interactive eco,MUI ± interactive Spider-Man eco eyes with movement detector LCD motion,1.629.894,1,11905404,169.99,169.99
6829,APP1673-A,Open - Apple iPhone Silicone Case Cover Red 8/7,Ultrathin silicone case and microfiber premium for iPhone 8/7,330.003,0,11865403,31.64,31.64
6830,PAC2283,"Second hand - Apple iMac 215 ""Core i3 306GHz | 4GB RAM | 500GB HDD",Computer Refurbished iMac Core i3 215 inches 306GHz | 4GB RAM | 500GB HDD,6.455.945,0,"5,72E+15",645.59,645.59
6831,PAC2284,"Second hand - Apple iMac 215 ""Core i3 306GHz | 4GB RAM | 500GB HDD",Computer Refurbished iMac Core i3 215 inches 306GHz | 4GB RAM | 500GB HDD,6.135.945,0,"5,72E+15",613.59,613.59
6832,AP20057,Like new - Apple iPhone 5s 16GB Space Gray,iPhone 5S 16GB state as new and completely revised,1.990.014,0,51601716,200.33,200.33
6833,PAC2282,"Second hand - Apple iMac 20 ""Core 2 Duo 226GHz | 2GB RAM | 160GB HDD",Refurbished iMac 20 inch Core 2 Duo | 2GB RAM | 160GB HDD,2.555.945,0,"5,43E+15",255.59,255.59
6834,PAC2281,"Second hand - Apple iMac 20 ""Core 2 Duo 226GHz | 2GB RAM | 160GB HDD",Refurbished iMac 20 inch Core 2 Duo | 2GB RAM | 160GB HDD,2.555.945,0,"5,43E+15",255.59,255.59
6835,PAC2285,Second hand - Apple Mac mini Core 2 Duo 24GHz | 4GB RAM | 320GB HDD,Computer Refurbished Mac mini Core 2 Duo | 4GB RAM | 320GB HDD,3.985.944,0,"5,45E+15",425.59,425.59
6836,AP20365,Like new - Apple iPhone 6 16GB Space Gray,Apple iPhone 6 16GB space gray revised and ready for use,290.331,0,21561716,290.33,290.33
6837,JMO0104,Just Mobile X Quattro Air iPhone Case Black,A sheath without bulky iPhone offers protection technology AirCorner,269.903,1,11865403,26.99,26.99
6838,JMO0105,Just Mobile Quattro Air Case iPhone X Blue,A sheath without bulky iPhone offers protection technology AirCorner,269.903,1,11865403,26.99,26.99
6839,JMO0106,Just Mobile Quattro Air Case iPhone X Rosa,NovedadUna sheath without bulky iPhone offers protection technology AirCorner,269.903,1,11865403,26.99,26.99
6840,STM0101,"Dux STM iPad Case 97 ""Black 2017",Compatible with protective sheath 97 inches Cases 2017,369.897,1,12635403,39.99,39.99
6841,STM0102,"Dux STM iPad Case 97 ""Red 2017",Compatible with protective sheath 97 inches Cases 2017,369.897,0,12635403,39.99,39.99
6842,BEA0077,Beats by Dr. Dre Headphones Silver Mate BeatsX,Bluetooth headset with charging Fast Fuel and RemoteTalk for iPhone iPad and iPod,1.329.899,0,5384,149,149
6843,BEA0078,Beats by Dr. Dre Headphones Gold BeatsX Mate,Bluetooth headset with charging Fast Fuel and RemoteTalk for iPhone iPad and iPod,1.329.899,0,5384,149,149
6844,BEA0079,Solo3 Beats Headphones Wireless On-Ear Silver Mate,Bluetooth helmets integrated chip W1 40h battery life for iPhone and iPad Apple Watch Mac,2.599.927,0,5384,259.99,259.99
6845,BEA0080,Solo3 Beats Headphones Wireless On-Ear Gold Mate,Bluetooth helmets integrated chip W1 40h battery life for iPhone and iPad Apple Watch Mac,2.599.891,0,5384,259.99,259.99
6846,MOS0233,Moshi iGlaze iPhone Case X Pearl White,elegant bumper case for iPhone X,279.897,1,11865403,32.99,32.99
6847,MOS0234,Moshi iGlaze iPhone Case X Black,elegant bumper case for iPhone X,299.899,1,11865403,32.99,32.99
6848,MOS0235,Moshi iGlaze iPhone Case X Rosa,elegant bumper case for iPhone X,279.897,1,11865403,32.99,32.99
6849,MOS0240,Moshi StealthCover X iPhone Case Dark Gray,360-degree protection of military grade that reveals the screen,329.894,1,11865403,35.99,35.99
6850,MOS0241,Moshi iPhone Case StealthCover X Rosa Champagne,360-degree protection of military grade that reveals the screen,329.894,1,11865403,35.99,35.99
6851,SPH0018,Sphero Ultimate Car Lightning McQueen Directed,Pilota skids and hallucinates the wheel of the great Lightning McQueen,3.409.901,1,11905404,349.99,349.99
6852,MOS0236,Moshi Vitros X Transparent Black iPhone Case,Resistant transparent cover with colorful borders for iPhone X,199.892,1,11865403,22.99,22.99
6853,MOS0237,Moshi Vitros X Transparent Silver iPhone Case,Resistant transparent cover with colorful borders for iPhone X,199.892,1,11865403,22.99,22.99
6854,MOS0238,Moshi Vitros X Transparent Pink iPhone Case,Resistant transparent cover with colorful borders for iPhone X,199.892,1,11865403,22.99,22.99
6855,MOS0239,Moshi Vitros X iPhone Case Red Transparent,Resistant transparent cover with colorful borders for iPhone X,199.892,1,11865403,22.99,22.99
6856,IKM0064,IK Multimedia Grip iKlip Pro Camera Support,Multipurpose support (tripod empuÌ ± Adura selfie stick and support) to take full advantage of your iPhone,499.899,1,11905404,56.99,56.99
6857,APP2544,Apple iPhone Leather Folio Black X,Leather case cover Apple officially,989.998,0,11865403,109,109
6858,APP2547,Apple iPhone Leather Folio X taupe,Leather case cover Apple officially,989.998,1,11865403,104,104
6859,APP2545,Apple iPhone Leather Folio X Blue Cosmos,Leather case cover Apple officially,989.998,1,11865403,104,104
6860,APP2546,Apple iPhone Leather Folio X Baya,Leather case cover Apple officially,989.998,0,11865403,104,104
6861,APP2556,Apple Leather Case iPhone Case X taupe,Leather case Apple official,56,0,11865403,56,56
6862,SAN0196,SanDisk Connect Wireless Flash Drive 256GB Wireless,256GB pendrive with WIFI and USB 2.0 connection for iPhone iPad and Mac,1.199.957,1,42945397,150.28,150.28
6863,APP2557,Apple iPhone Leather Case X Case Brown Candy,Leather case Apple official,56,0,11865403,56,56
6864,APP2558,Apple iPhone Leather Case X Case Blue Night,Leather case Apple official,56,1,11865403,56,56
6865,APP2559,Apple iPhone Leather Case X Case Black,Leather case Apple official,56,1,11865403,56,56
6866,APP2560,Apple iPhone Leather Case Cover Red X,Leather case Apple official,56,0,11865403,56,56
6867,APP2562,Apple Leather Case iPhone Case Dark X PÌ¼rpura,Leather case Apple official,56,1,11865403,56,56
6868,APP2561,Apple iPhone Leather Case Cover Charcoal Gray X,Leather case Apple official,56,0,11865403,56,56
6869,APP2564,Apple Leather Case iPhone Case Fuchsia Pink X,Leather case Apple official,56,0,11865403,56,56
6870,APP2563,Apple iPhone Leather Case X Case Blue Cosmos,Leather case Apple official,56,1,11865403,56,56
6871,SAN0191,SanDisk iXpand Base 32GB flash memory Charger,32GB flash memory with charger function,599.918,1,42945397,59.99,59.99
6872,SAN0192,Base iXpand SanDisk 64GB flash memory Charger,64GB flash memory with charger function,699.864,1,42945397,80.28,80.28
6873,SAN0193,Base iXpand SanDisk flash memory 128GB Charger,128GB flash memory with charger function,1.029.952,1,42945397,120.28,120.28
6874,SAN0194,Base iXpand SanDisk flash memory 256GB Charger,256GB flash memory with charger function,1.689.886,1,42945397,200.28,200.28
6875,APP2548,Apple iPhone Silicone Case X Case Black,Silicone Case Apple official,429.998,1,11865403,43,43
6876,APP2549,Apple iPhone Silicone Case X Case White,Silicone Case Apple official,429.998,1,11865403,43,43
6877,APP2550,Apple iPhone Silicone Case X Case Blue Night,Silicone Case Apple official,429.998,0,11865403,43,43
6878,APP2552,Apple iPhone Silicone Case Cover Red X,Silicone Case Apple official,429.998,1,11865403,43,43
6879,APP2553,Apple iPhone Silicone Case Cover X Rosa Arena,Silicone Case Apple official,429.998,0,11865403,43,43
6880,APP2554,Apple iPhone Silicone Case Cover Purple X,Silicone Case Apple official,429.998,1,11865403,43,43
6881,BEL0319,Belkin iPhone Case SheerForce 8/7 / 6s / 6 Black,sun resistant pouch protects your screen and will not yellow,179.927,1,11865403,17.99,17.99
6882,BEL0305,Belkin Swivel BOOST UP Charger with 2 USB-A,360 degree adjustable Charger with 2 USB 12W to 24 A and making free stream,269.903,1,13615399,26.99,26.99
6883,BEL0320,Belkin iPhone Case SheerForce 8/7 / 6s / 6 Silver,sun resistant pouch protects your screen and will not yellow,179.927,1,11865403,17.09,17.09
6884,BEL0321,Belkin iPhone Case SheerForce 8/7 / 6s / 6 Gold,sun resistant pouch protects your screen and will not yellow,179.927,1,11865403,17.99,17.99
6885,BEL0322,Belkin iPhone Case SheerForce 8/7 / 6s / 6 Oro Rosa,sun resistant pouch protects your screen and will not yellow,159.902,1,11865403,17.09,17.09
6886,BEL0310,InvisiGlass Ultra Protector Belkin iPhone 8/7 / 6s / 6,superior protection of your screen by reducing the footprints and rasguÌ ± os,199.892,1,13555403,19.99,19.99
6887,BEL0313,Belkin Screen Protector iPhone 8/7 / 6 / 6s OVR TemperedCurve Edge to Edge Black,Belkin screen protector for your iPhone 8/7 / 6 / 6s Curve technology Tempered maximum protection and antihuellas,309.905,1,11865403,31.99,31.99
6888,BEL0314,Belkin Screen Protector iPhone 8/7 / 6 / 6s OVR TemperedCurve Edge to Edge White,Belkin screen protector for your iPhone 8/7 / 6 / 6s TemperedCurve technology with maximum protection and antihuellas,309.905,1,11865403,31.99,31.99
6889,BEL0312,InvisiGlass Belkin iPhone Screen Protector Ultra X,superior protection of your screen by reducing the footprints and rasguÌ ± os,22.99,1,13555403,22.99,22.99
6890,BEL0306,Belkin Thunderbolt Express HD Dock 3,Thunderbolt Dock 3 (40Gbps) 4K resolution video and cable included for Mac and PC,3.329.896,0,12995397,332.99,332.99
6891,BEA0072,Studio3 Beats Wireless Headphones Closed Black Mate,Pure helmets Bluetooth technology ANC duration 40h battery for Apple iPhone Watch iPad and Mac,3.099.899,0,5384,349,349
6892,BEA0073,Studio3 Beats Wireless Headphones closed White,Pure helmets Bluetooth technology ANC duration 40h battery for Apple iPhone Watch iPad and Mac,3.099.899,0,5384,321.08,321.08
6893,BEA0074,Beats Wireless Headphones Closed Blue Studio3,Pure helmets Bluetooth technology ANC duration 40h battery for Apple iPhone Watch iPad and Mac,3.099.899,0,5384,349,349
6894,BEA0075,Beats Wireless Headphones Closed Red Studio3,Pure helmets Bluetooth technology ANC duration 40h battery for Apple iPhone Watch iPad and Mac,3.099.899,0,5384,321.08,321.08
6895,OWC0245,OWC Mercury Electra SSD Disk 250GB 3G,250GB SSD hard drive for MacBook MacBook Pro Mac Pro and Mac mini,1.265.842,1,12215397,126.58,126.58
6896,OWC0246,OWC Mercury Electra SSD Disk 500GB 3G,500GB SSD hard drive for MacBook MacBook Pro Mac Pro and Mac mini,1.999.949,0,12215397,214.59,214.59
6897,OWC0258,OWC Mercury Electra SSD Disk 1TB 3G,1TB SSD hard drive for MacBook MacBook Pro Mac Pro and Mac mini,4.065.842,0,12215397,406.58,406.58
6898,BEL0371,Belkin Impulse Line Slim Backpack MacBook,Backpack designed by Belkin for iPad and MacBook up to 17 inches,269.903,1,1392,34.99,34.99
6899,BEL0307,Belkin Base Qi Wireless charging up Boost iPhone X 5W / 8/8 Plus,Base induction charging with Qi technology for iPhone August 8 Plus and X,27.99,1,13615399,34.99,34.99
6900,GTE0114,G-Technology G-DRIVE mobile SSD R-Series 500GB USB-C,SSD USB 3.1 interface Resistive Gen 2 (10Gb / s) for Mac and PC Professional Disc,1.819.949,1,12215397,193.79,193.79
6901,GTE0115,G-Technology G-DRIVE mobile SSD R-Series 1TB USB-C,SSD USB 3.1 interface Resistive Gen 2 (10Gb / s) for Mac and PC Professional Disc,3.439.945,0,12215397,362.79,362.79
6902,LGE0070,"LG Monitor 32UD89-W 32 ""LED IPS 4K Ultra HD",LG 32UD89-W 32-Inch 4K UHD IPS monitor with adjustable height USB for Mac and PC,8.599.894,1,1296,889,889
6903,BEL0367,Belkin Pro Messenger Active Messenger,Shoulder bag your daily required to carry your MacBook and iPad,559.903,1,10230,55.99,55.99
6904,BEL0368,Belkin Pro Backpack Backpack Active,Belkin Backpack your daily required to carry your MacBook and iPad,529.895,1,1392,55.99,55.99
6905,BEL0369,Belkin Classic Pro Messenger Bandolier,Bandolier your daily required to carry your MacBook and iPad,439.896,1,10230,46.99,46.99
6906,BEL0370,Belkin Classic Pro Backpack Backpack,Belkin backpack designed to carry your MacBook and iPad every day,439.896,0,1392,46.99,46.99
6907,GTE0117,G-Technology G-Drive ev RaW 4TB Hard Drive USB 3.0,External Hard Drive USB 3.0 4TB with Mac and PC cover for strokes,1.799.948,0,11935397,184.79,184.79
6908,AP20366,"Like new - Apple Macbook Retina 12 ""Core m3 11GHz | 8GB RAM | 256GB Flash Silver",Retina Display MacBook 12-inch revised and ready to use with Core 8GB RAM 256GB 11GHz m3 Flash Silver,11.055.939,0,1282,1105.59,1105.59
6909,GTE0124,G-Technology G-DRIVE HDD 12TB 7200rpm Thunderbolt 3 and USB-C,12TB Hard disk with 2 USB 3 and Thunderbolt connections-C for Mac and PC,5.599.941,0,11935397,667.7,667.7
6910,ADN0053,Adonit Jot Dash 3 Pointer Silver,clip stylus with transportation and 14-hour battery for iPhone and iPad,399.905,1,1229,49.99,49.99
6911,ADN0054,Adonit Jot Dash 3 Pointer Black,clip stylus with transportation and 14-hour battery for iPhone and iPad,399.905,1,1229,47.99,47.99
6912,JBL0152,JBL Clip 2 Bluetooth Waterproof Mini Portable Speaker Black,waterproof speaker with high quality sound,549.897,0,5398,54.99,54.99
6913,JBL0153,JBL Clip 2 Mini Portable Bluetooth Speaker Red Raincoat,waterproof speaker with high quality sound,549.897,0,5398,47.99,47.99
6914,JBL0156,JBL Clip 2 Bluetooth Speaker Mini Portable Waterproof Gray,waterproof speaker with high quality sound,549.897,1,5398,54.99,54.99
6915,ADN0055,Jot Adonith Dash 3 Pointer Bronze,clip stylus with transportation and 14-hour battery for iPhone and iPad,399.905,1,1229,42.49,42.49
6916,JBL0144,JBL E65BT NC Wireless Headset White,Stay immersed in your favorite music with JBL E65BT Bluetooth technology and noise cancellation,1.699.905,1,5384,169.99,169.99
6917,SYN0186,Synology NAS Server DS218J Mac and PC,2-bay NAS server basic to back domestic security level and stream media files.,182.99,1,12175397,185.99,185.99
6918,PAC2287,DS218J Synology NAS Server | 4TB (2x2TB) WD Red,2-bay NAS server basic to back domestic security level and stream media files.,343.179,1,12175397,362.18,362.18
6919,PAC2288,DS218J Synology NAS Server | 6TB (2x3TB) WD Red,2-bay NAS server basic to back domestic security level and stream media files.,3.871.794,1,12175397,427.18,427.18
6920,PAC2289,DS218J Synology NAS Server | 8TB (2x4TB) WD Red,2-bay NAS server basic to back domestic security level and stream media files.,4.351.789,1,12175397,470.18,470.18
6921,PAC2290,DS218J Synology NAS Server | 12TB (2x6TB) WD Red,2-bay NAS server basic to back domestic security level and stream media files.,5.499.898,1,12175397,612.99,612.99
6922,PAC2291,DS218J Synology NAS Server | 16TB (2x8TB) WD Red,2-bay NAS server basic to back domestic security level and stream media files.,6.631.792,1,12175397,698.18,698.18
6923,PAC2457,DS218J Synology NAS Server | 8TB (2x4TB) Seagate IronWolf,2-bay NAS server basic to back domestic security level and stream media files.,408.179,0,12175397,428.18,428.18
6924,PAC2456,DS218J Synology NAS Server | 6TB (2x3TB) Seagate IronWolf,2-bay NAS server basic to back domestic security level and stream media files.,3.741.792,1,12175397,391.18,391.18
